Event ID,Event Date,Event Text,Story ID,City,District,Province,Latitude,Longitude,Year,municipality
2559116,1998-07-07,Demonstrate or rally,28959723,Kemerovo,,Kemerovskaya Oblast',55.3333,86.0833,1998,"Западная улица, 25, Кемерово, 650004"
1778310,1998-07-08,Demonstrate or rally,28959712,Bashkortostan,,Bashkortostan,56.2444,56.2518,1998,"деревня Башкортостан, Казанчинский сельсовет, Аскинский район, Республика Башкортостан"
2559127,1998-07-08,Demonstrate or rally,28978905,Karamakhi,,Dagestan,42.6193,47.2602,1998,"Лесная улица, село Карамахи, Буйнакский район, Республика Дагестан"
2559157,1998-07-10,Demonstrate or rally,28982448,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
2559158,1998-07-10,Demonstrate or rally,28982450,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,1998,"Новоселицкий муниципальный округ, Ставропольский край"
2559272,1998-07-25,Demonstrate or rally,28959693,,,Ural Mountains,60.0,60.0,1998,"Волчанский городской округ, Свердловская область"
1799536,1998-07-31,Demonstrate or rally,28959764,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
2559356,1998-08-04,Demonstrate or rally,29484392,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
2559363,1998-08-05,Demonstrate or rally,29484395,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
2559558,1998-08-27,Demonstrate or rally,29446499,Khasavyurt,,Dagestan,43.2509,46.5877,1998,"Ростовская улица, 16, Хасавюрт, Республика Дагестан"
2559711,1998-09-09,Demonstrate or rally,29391242,Makhachkala,,Dagestan,42.9764,47.5024,1998,"улица Батырая, 32, Махачкала, Республика Дагестан"
1847528,1998-09-21,Demonstrate or rally,29418147,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
1847529,1998-09-21,Demonstrate or rally,29418147,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
1847548,1998-09-21,Demonstrate or rally,29418173,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
1847549,1998-09-21,Demonstrate or rally,29418173,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
2560020,1998-09-25,Demonstrate or rally,29445198,,,Dagestan,43.0,47.0,1998,"сельсовет Ишкартынский, Буйнакский район, Республика Дагестан"
2560085,1998-09-29,Demonstrate or rally,29421121,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
1858611,1998-09-30,Demonstrate or rally,29406253,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
1860667,1998-10-01,Demonstrate or rally,29384485,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
2560121,1998-10-01,Demonstrate or rally,30133956,Palace Square,,Leningradskaya Oblast',59.9393,30.3154,1998,"Дворцовая площадь, Санкт-Петербург"
2560122,1998-10-01,Demonstrate or rally,30133956,Palace Square,,Leningradskaya Oblast',59.9393,30.3154,1998,"Дворцовая площадь, Санкт-Петербург"
2560127,1998-10-01,Demonstrate or rally,30135229,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
2560158,1998-10-03,Demonstrate or rally,29385980,,,Dagestan,43.0,47.0,1998,"сельсовет Ишкартынский, Буйнакский район, Республика Дагестан"
2560218,1998-10-06,Demonstrate or rally,29384918,Altay,,Khanty-Mansiyskiy Avtonomnyy Okrug,60.3333,68.9667,1998,"река Конда, Ханты-Мансийский автономный округ — Югра"
2560232,1998-10-07,Demonstrate or rally,29347162,Petropavlovsk-Kamchatskiy,,Kamtchatski Kray,53.0444,158.651,1998,"улица Чернышевского, Петропавловск-Камчатский, Камчатский край"
2560233,1998-10-07,Demonstrate or rally,29347175,Irkutsk,Irkutskiy Rayon,Irkutskaya Oblast',52.2978,104.296,1998,"Рабочая улица, Иркутск"
2560234,1998-10-07,Demonstrate or rally,29347181,Ulan-Ude,Ivolginskiy Rayon,Respublika Buryatiya,51.8272,107.606,1998,"Железнодорожный район, городской округ Улан-Удэ, Республика Бурятия"
2560235,1998-10-07,Demonstrate or rally,29347181,,,Respublika Buryatiya,53.0,109.0,1998,"сельское поселение Туркинское, Прибайкальский район, Республика Бурятия"
2560237,1998-10-07,Demonstrate or rally,29347192,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,1998,"парк Динамо, Хабаровск"
2560238,1998-10-07,Demonstrate or rally,29347479,Kamchatka,,Moskovskaya Oblast',55.7167,38.2167,1998,"Школьная улица, Электроугли, Богородский городской округ, Московская область"
2560250,1998-10-07,Demonstrate or rally,29384010,Mayak,,Novgorodskaya Oblast',59.2235,33.5295,1998,"деревня Маяк, Неболчское сельское поселение, Любытинский район, Новгородская область"
2560253,1998-10-07,Demonstrate or rally,29384940,Sakhalin,,Ulyanovsk Oblast,54.4564,48.0617,1998,"посёлок Сахалин, Большенагаткинское сельское поселение, Цильнинский район, Ульяновская область"
2560254,1998-10-07,Demonstrate or rally,29384946,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,1998,"парк Динамо, Хабаровск"
2560256,1998-10-07,Demonstrate or rally,29384957,,,Primorskiy Kray,45.0,135.0,1998,"Дальнегорский муниципальный округ, Приморский край"
2560257,1998-10-07,Demonstrate or rally,29384957,,,Primorskiy Kray,45.0,135.0,1998,"Дальнегорский муниципальный округ, Приморский край"
2560260,1998-10-07,Demonstrate or rally,29385262,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,1998,"парк Динамо, Хабаровск"
2560261,1998-10-07,Demonstrate or rally,29385262,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,1998,"парк Динамо, Хабаровск"
2560266,1998-10-07,Demonstrate or rally,30137559,Yaroslavl,,Yaroslavskaya Oblast',57.6299,39.8737,1998,"улица Свердлова, 25В, Ярославль, 150040"
1871522,1998-10-07,Demonstrate or rally,30138100,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
1871525,1998-10-07,Demonstrate or rally,30138102,Vladivostok,,Primorskiy Kray,43.1056,131.874,1998,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
2560276,1998-10-08,Demonstrate or rally,29346763,Sakhalin,,Ulyanovsk Oblast,54.4564,48.0617,1998,"посёлок Сахалин, Большенагаткинское сельское поселение, Цильнинский район, Ульяновская область"
2560277,1998-10-08,Demonstrate or rally,29346765,Irkutsk,Irkutskiy Rayon,Irkutskaya Oblast',52.2978,104.296,1998,"Рабочая улица, Иркутск"
2560279,1998-10-08,Demonstrate or rally,29369497,Yekaterinburg,,Sverdlovskaya Oblast',56.8519,60.6122,1998,"жилой комплекс Екатерининский Парк, жилой район Центральный, Екатеринбург, Свердловская область"
2560292,1998-10-08,Demonstrate or rally,29384542,,,Primorskiy Kray,45.0,135.0,1998,"Дальнегорский муниципальный округ, Приморский край"
2560293,1998-10-08,Demonstrate or rally,29384543,Petropavlovsk-Kamchatskiy,,Kamtchatski Kray,53.0444,158.651,1998,"улица Чернышевского, Петропавловск-Камчатский, Камчатский край"
2560294,1998-10-08,Demonstrate or rally,29384544,Ulan-Ude,Ivolginskiy Rayon,Respublika Buryatiya,51.8272,107.606,1998,"Железнодорожный район, городской округ Улан-Удэ, Республика Бурятия"
2560295,1998-10-08,Demonstrate or rally,29384544,,,Respublika Buryatiya,53.0,109.0,1998,"сельское поселение Туркинское, Прибайкальский район, Республика Бурятия"
2560301,1998-10-08,Demonstrate or rally,29386015,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
2560312,1998-10-08,Demonstrate or rally,30143630,Chelyabinsk,Gorod Chelyabinsk,Chelyabinskaya Oblast',55.154,61.4291,1998,"Ленинский район, городской округ Челябинск"
2560324,1998-10-09,Demonstrate or rally,29384562,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,1998,"Дворцовая площадь, Санкт-Петербург"
2560337,1998-10-09,Demonstrate or rally,30141452,Kamchatka,,Moskovskaya Oblast',55.7167,38.2167,1998,"Школьная улица, Электроугли, Богородский городской округ, Московская область"
2560344,1998-10-10,Demonstrate or rally,29386053,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,1998,"Новоселицкий муниципальный округ, Ставропольский край"
2560375,1998-10-12,Demonstrate or rally,29385790,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,1998,"Новоселицкий муниципальный округ, Ставропольский край"
2560695,1998-10-31,Demonstrate or rally,29349808,,,Chechenskaya Respublika,43.25,45.8333,1998,"село Бердыкель, городской округ Аргун, Чеченская Республика"
1907506,1998-11-01,Demonstrate or rally,30100167,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,1998,"Новоселицкий муниципальный округ, Ставропольский край"
1913347,1998-11-04,Demonstrate or rally,30530421,Groznyy,,Chechenskaya Respublika,43.312,45.6889,1998,"улица Дадин Айбики, Грозный, Чеченская Республика"
1918016,1998-11-07,Demonstrate or rally,30099235,Krasnoyarsk,,Krasnoyarskiy Kray,56.0184,92.8672,1998,"Транспортный переулок, 7, Красноярск, 660060"
